"2","60","",""
"3","60","",""
"4","0","",""
"7","60","",""
"9","60","",""
"12","0","",""
"14","90","",""
"15","0","",""
"16","0","",""
"21","60","",""
"22","0","",""
"24","0","",""
"25","0","",""
"27","60","",""
"30","80","",""
"32","80","",""
"33","60","",""
"40","60","",""
"41","0","",""
"50","0","",""
"55","0","",""
"57","0","",""
"67","60","",""
"82","0","",""
"87","0","",""
"88","80","",""
"91","5","",""
"99","60","",""
"102","60","",""
"106","60","",""
"110","20","",""
"111","20","",""
"114","20","",""
"116","60","",""
"124","0","",""
"125","0","",""
"126","0","",""
"128","60","",""
"129","0","",""
"131","0","",""
"132","0","",""
"133","0","",""
"134","0","",""
"137","0","",""
"146","60","",""
"156","0","",""
"160","0","",""
"171","0","",""
"172","0","",""
"173","60","",""
"174","0","",""
"175","0","",""
"176","0","",""
"177","0","",""
"179","0","",""
"180","0","",""
"182","60","",""
"184","0","",""
"185","60","",""
"188","60","",""
"196","0","",""
"199","60","",""
"201","60","",""
"205","0","",""
"208","60","",""
"215","0","",""
"217","60","",""
"219","60","",""
"221","60","",""
"226","0","",""
"235","60","",""
"243","0","",""
"245","60","",""
"246","0","",""
"248","60","",""
"253","0","",""
"259","60","",""
"263","0","",""
"265","60","",""
"268","0","",""
"272","0","",""
"278","0","",""
"279","0","",""
"291","0","",""
"292","0","",""
"301","0","",""
"342","0","",""
"343","0","",""
"344","0","",""
